iter	Passed	Remaining
11711	318422	225332
11712	318452	225306
11713	318478	225278
11714	318506	225251
11715	318534	225225
11716	318564	225199
11717	318591	225173
11718	318622	225148
11719	318648	225120
11720	318675	225092
11721	318700	225064
11722	318727	225036
11723	318757	225011
11724	318786	224986
11725	318814	224958
11726	318841	224932
11727	318868	224904
11728	318896	224877
11729	318925	224851
11730	318953	224825
11731	318983	224800
11732	319011	224773
11733	319039	224746
11734	319064	224718
11735	319091	224690
11736	319117	224662
11737	319143	224634
11738	319169	224606
11739	319198	224580
11740	319224	224552
11741	319251	224525
11742	319281	224500
11743	319308	224472
11744	319336	224446
11745	319363	224419
11746	319389	224391
11747	319417	224364
11748	319443	224336
11749	319471	224309
11750	319502	224285
11751	319529	224257
11752	319554	224228
11753	319583	224203
11754	319613	224178
11755	319640	224150
11756	319667	224123
11757	319695	224096
11758	319724	224071
11759	319751	224043
11760	319779	224016
11761	319808	223991
11762	319833	223961
11763	319860	223934
11764	319885	223906
11765	319910	223877
11766	319939	223851
11767	319964	223822
11768	319989	223794
11769	320016	223766
11770	320044	223740
11771	320070	223712
11772	320096	223684
11773	320126	223659
11774	320150	223629
11775	320175	223601
11776	320203	223574
11777	320231	223547
11778	320258	223519
11779	320288	223495
11780	320318	223469
11781	320346	223442
11782	320376	223418
11783	320407	223393
11784	320435	223366
11785	320460	223338
11786	320491	223313
11787	320518	223286
11788	320542	223257
11789	320571	223230
11790	320597	223203
11791	320623	223174
11792	320652	223148
11793	320680	223122
11794	320705	223093
11795	320732	223065
11796	320761	223040
11797	320788	223012
11798	320815	222985
11799	320842	222958
11800	320869	222931
11801	320896	222903
11802	320924	222877
11803	320951	222849
11804	320981	222824
11805	321009	222797
11806	321038	222771
11807	321064	222743
11808	321092	222717
11809	321121	222691
11810	321146	222662
11811	321176	222637
11812	321204	222610
11813	321232	222584
11814	321260	222557
11815	321286	222529
11816	321312	222501
11817	321338	222473
11818	321364	222445
11819	321390	222417
11820	321419	222391
11821	321445	222363
11822	321474	222337
11823	321502	222310
11824	321529	222283
11825	321559	222258
11826	321587	222231
11827	321613	222203
11828	321642	222177
11829	321668	222150
11830	321695	222122
11831	321724	222096
11832	321760	222075
11833	321794	222052
11834	321825	222028
11835	321856	222003
11836	321883	221976
11837	321908	221947
11838	321934	221919
11839	321958	221890
11840	321984	221862
11841	322013	221836
11842	322040	221808
11843	322068	221782
11844	322095	221755
11845	322121	221727
11846	322148	221699
11847	322174	221671
11848	322201	221644
11849	322225	221614
11850	322250	221586
11851	322275	221557
11852	322300	221529
11853	322327	221501
11854	322351	221471
11855	322375	221442
11856	322400	221413
11857	322425	221385
11858	322452	221357
11859	322479	221330
11860	322504	221301
11861	322529	221273
11862	322556	221246
11863	322581	221217
11864	322609	221190
11865	322636	221163
11866	322662	221135
11867	322687	221106
11868	322716	221080
11869	322745	221054
11870	322770	221026
11871	322795	220997
11872	322820	220968
11873	322844	220939
11874	322869	220910
11875	322893	220881
11876	322917	220852
11877	322943	220823
11878	322973	220798
11879	323002	220772
11880	323030	220745
11881	323057	220718
11882	323084	220691
11883	323111	220664
11884	323141	220638
11885	323165	220609
11886	323191	220581
11887	323217	220553
11888	323247	220528
11889	323274	220501
11890	323302	220474
11891	323328	220446
11892	323355	220419
11893	323384	220392
11894	323407	220363
11895	323436	220337
11896	323464	220310
11897	323488	220280
11898	323514	220253
11899	323542	220226
11900	323567	220198
11901	323592	220169
11902	323617	220140
11903	323644	220113
11904	323670	220084
11905	323694	220055
11906	323719	220026
11907	323746	219999
11908	323771	219971
11909	323797	219942
11910	323823	219915
11911	323850	219887
11912	323878	219861
11913	323904	219833
11914	323930	219804
11915	323957	219777
11916	323983	219749
11917	324010	219722
11918	324035	219693
11919	324058	219663
11920	324086	219637
11921	324112	219609
11922	324135	219579
11923	324160	219550
11924	324186	219522
11925	324214	219495
11926	324242	219469
11927	324268	219441
11928	324295	219414
11929	324323	219387
11930	324348	219358
11931	324373	219329
11932	324400	219302
11933	324426	219274
11934	324455	219249
11935	324483	219222
11936	324509	219194
11937	324536	219167
11938	324560	219137
11939	324586	219109
11940	324612	219081
11941	324639	219054
11942	324664	219025
11943	324690	218997
11944	324718	218971
11945	324743	218942
11946	324771	218915
11947	324795	218886
11948	324819	218857
11949	324843	218827
11950	324872	218801
11951	324899	218774
11952	324924	218746
11953	324952	218718
11954	324980	218692
11955	325007	218664
11956	325035	218638
11957	325064	218612
11958	325090	218584
11959	325116	218556
11960	325140	218527
11961	325165	218498
11962	325192	218471
11963	325219	218444
11964	325246	218416
11965	325274	218390
11966	325303	218364
11967	325331	218337
11968	325358	218310
11969	325385	218283
11970	325414	218257
11971	325441	218229
11972	325470	218203
11973	325498	218176
11974	325522	218147
11975	325551	218121
11976	325575	218092
11977	325602	218065
11978	325626	218035
11979	325651	218007
11980	325676	217978
11981	325696	217946
11982	325724	217919
11983	325751	217892
11984	325776	217863
11985	325801	217835
11986	325827	217807
11987	325853	217779
11988	325881	217752
11989	325908	217725
11990	325936	217698
11991	325963	217671
11992	325991	217644
11993	326013	217614
11994	326039	217586
11995	326070	217561
11996	326094	217532
11997	326119	217503
11998	326147	217476
11999	326173	217449
12000	326198	217420
12001	326222	217390
12002	326246	217362
12003	326271	217333
12004	326296	217304
12005	326320	217275
12006	326349	217248
12007	326374	217220
12008	326397	217190
12009	326421	217161
12010	326447	217133
12011	326474	217105
12012	326498	217077
12013	326523	217048
12014	326550	217020
12015	326572	216990
12016	326600	216963
12017	326629	216937
12018	326659	216912
12019	326699	216893
12020	326739	216875
12021	326764	216846
12022	326790	216818
12023	326817	216791
12024	326841	216761
12025	326868	216734
12026	326893	216705
12027	326916	216675
12028	326945	216649
12029	326973	216623
12030	326998	216594
12031	327021	216564
12032	327050	216538
12033	327076	216510
12034	327104	216483
12035	327131	216456
12036	327156	216428
12037	327185	216402
12038	327211	216374
12039	327234	216344
12040	327260	216316
12041	327287	216289
12042	327314	216261
12043	327337	216231
12044	327362	216203
12045	327389	216175
12046	327414	216147
12047	327438	216118
12048	327463	216089
12049	327488	216060
12050	327514	216033
12051	327542	216006
12052	327565	215976
12053	327590	215947
12054	327620	215922
12055	327647	215894
12056	327675	215868
12057	327700	215839
12058	327723	215810
12059	327750	215782
12060	327775	215754
12061	327799	215724
12062	327826	215697
12063	327854	215670
12064	327880	215643
12065	327909	215616
12066	327933	215587
12067	327959	215559
12068	327986	215532
12069	328012	215504
12070	328037	215476
12071	328062	215447
12072	328090	215420
12073	328114	215391
12074	328143	215365
12075	328171	215338
12076	328194	215309
12077	328221	215281
12078	328248	215254
12079	328273	215225
12080	328302	215199
12081	328327	215171
12082	328352	215142
12083	328376	215113
12084	328400	215084
12085	328426	215055
12086	328452	215028
12087	328478	215000
12088	328502	214970
12089	328528	214942
12090	328553	214914
12091	328579	214886
12092	328604	214858
12093	328631	214830
12094	328657	214802
12095	328683	214774
12096	328709	214746
12097	328736	214719
12098	328760	214690
12099	328785	214661
12100	328809	214632
12101	328836	214604
12102	328860	214575
12103	328887	214548
12104	328912	214520
12105	328939	214492
12106	328965	214464
12107	328989	214435
12108	329014	214406
12109	329038	214377
12110	329064	214349
12111	329091	214322
12112	329117	214294
12113	329144	214267
12114	329169	214238
12115	329194	214210
12116	329220	214182
12117	329245	214153
12118	329275	214128
12119	329302	214101
12120	329327	214072
12121	329350	214042
12122	329378	214015
12123	329405	213988
12124	329430	213959
12125	329453	213930
12126	329479	213902
12127	329506	213874
12128	329530	213845
12129	329555	213816
12130	329579	213787
12131	329602	213757
12132	329627	213729
12133	329653	213701
12134	329678	213673
12135	329703	213644
12136	329727	213615
12137	329845	213646
12138	329871	213619
12139	329897	213591
12140	329926	213565
12141	329953	213537
12142	329981	213511
12143	330006	213482
12144	330032	213454
12145	330057	213425
12146	330083	213397
12147	330109	213370
12148	330136	213342
12149	330161	213314
12150	330187	213286
12151	330212	213257
12152	330237	213229
12153	330263	213201
12154	330297	213178
12155	330328	213153
12156	330355	213126
12157	330386	213101
12158	330414	213075
12159	330445	213050
12160	330469	213021
12161	330495	212993
12162	330519	212963
12163	330543	212934
12164	330570	212907
12165	330597	212880
12166	330622	212851
12167	330646	212822
12168	330671	212793
12169	330699	212767
12170	330725	212738
12171	330751	212711
12172	330776	212683
12173	330803	212655
12174	330829	212627
12175	330857	212600
12176	330883	212573
12177	330915	212548
12178	330940	212520
12179	330964	212491
12180	330989	212462
12181	331014	212433
12182	331039	212405
12183	331063	212376
12184	331088	212347
12185	331112	212318
12186	331138	212290
12187	331162	212261
12188	331188	212233
12189	331212	212204
12190	331236	212175
12191	331260	212146
12192	331283	212115
12193	331307	212086
12194	331332	212058
12195	331358	212030
12196	331384	212002
12197	331409	211973
12198	331434	211945
12199	331462	211918
12200	331487	211890
12201	331511	211860
12202	331538	211833
12203	331563	211805
12204	331591	211778
12205	331630	211758
12206	331659	211732
12207	331691	211708
12208	331719	211681
12209	331746	211654
12210	331774	211628
12211	331805	211603
12212	331833	211577
12213	331862	211550
12214	331889	211523
12215	331917	211497
12216	331944	211469
12217	331973	211443
12218	332002	211417
12219	332028	211389
12220	332060	211365
12221	332098	211345
12222	332136	211324
12223	332164	211298
12224	332193	211272
12225	332220	211245
12226	332248	211218
12227	332275	211191
12228	332299	211162
12229	332326	211134
12230	332351	211106
12231	332378	211078
12232	332406	211051
12233	332431	211023
12234	332452	210992
12235	332480	210966
12236	332510	210940
12237	332542	210916
12238	332566	210887
12239	332589	210857
12240	332616	210829
12241	332645	210803
12242	332669	210775
12243	332694	210746
12244	332720	210718
12245	332745	210690
12246	332772	210662
12247	332795	210632
12248	332821	210604
12249	332849	210578
12250	332875	210550
12251	332903	210523
12252	332930	210496
12253	332956	210468
12254	332985	210442
12255	333013	210415
12256	333041	210389
12257	333067	210361
12258	333095	210334
12259	333120	210306
12260	333147	210279
12261	333176	210252
12262	333203	210225
12263	333232	210199
12264	333258	210171
12265	333282	210142
12266	333308	210114
12267	333334	210086
12268	333361	210059
12269	333387	210031
12270	333414	210003
12271	333438	209974
12272	333464	209946
12273	333491	209919
12274	333519	209893
12275	333544	209864
12276	333575	209839
12277	333599	209810
12278	333627	209784
12279	333652	209755
12280	333677	209726
12281	333705	209700
12282	333729	209671
12283	333756	209643
12284	333784	209617
12285	333811	209589
12286	333840	209563
12287	333867	209536
12288	333896	209510
12289	333920	209481
12290	333945	209452
12291	333972	209425
12292	333999	209398
12293	334021	209368
12294	334049	209341
12295	334074	209312
12296	334097	209282
12297	334124	209255
12298	334153	209229
12299	334177	209200
12300	334198	209169
12301	334227	209143
12302	334255	209116
12303	334283	209090
12304	334311	209063
12305	334342	209038
12306	334367	209010
12307	334393	208982
12308	334416	208952
12309	334442	208924
12310	334471	208898
12311	334499	208871
12312	334524	208843
12313	334550	208815
12314	334577	208788
12315	334606	208762
12316	334632	208734
12317	334665	208710
12318	334689	208681
12319	334713	208652
12320	334738	208624
12321	334767	208597
12322	334794	208570
12323	334817	208540
12324	334843	208512
12325	334869	208485
12326	334896	208457
12327	334921	208429
12328	334943	208399
12329	334976	208375
12330	335004	208348
12331	335031	208321
12332	335057	208293
12333	335081	208264
12334	335110	208238
12335	335136	208210
12336	335160	208181
12337	335186	208153
12338	335213	208126
12339	335242	208100
12340	335267	208071
12341	335290	208041
12342	335320	208016
12343	335345	207988
12344	335373	207961
12345	335400	207934
12346	335425	207905
12347	335454	207879
12348	335478	207850
12349	335499	207819
12350	335525	207791
12351	335553	207764
12352	335577	207735
12353	335602	207707
12354	335626	207678
12355	335651	207649
12356	335675	207620
12357	335703	207593
12358	335727	207564
12359	335753	207536
12360	335781	207510
12361	335808	207483
12362	335835	207455
12363	335861	207428
12364	335886	207399
12365	335913	207372
12366	335939	207344
12367	335964	207315
12368	335989	207287
12369	336013	207258
12370	336039	207230
12371	336064	207201
12372	336090	207173
12373	336115	207145
12374	336142	207118
12375	336167	207089
12376	336192	207061
12377	336216	207032
12378	336241	207003
12379	336266	206975
12380	336292	206946
12381	336317	206918
12382	336343	206890
12383	336369	206862
12384	336393	206833
12385	336417	206804
12386	336444	206777
12387	336473	206751
12388	336496	206721
12389	336524	206694
12390	336556	206670
12391	336594	206650
12392	336624	206624
12393	336649	206596
12394	336673	206567
12395	336699	206539
12396	336727	206512
12397	336753	206485
12398	336778	206456
12399	336805	206428
12400	336829	206400
12401	336856	206372
12402	336879	206343
12403	336905	206315
12404	336932	206288
12405	336957	206259
12406	336983	206231
12407	337008	206203
12408	337034	206175
12409	337057	206145
12410	337082	206116
12411	337107	206088
12412	337135	206061
12413	337159	206033
12414	337186	206005
12415	337214	205979
12416	337240	205951
12417	337264	205922
12418	337291	205894
12419	337316	205866
12420	337344	205839
12421	337372	205813
12422	337399	205786
12423	337430	205760
12424	337454	205731
12425	337480	205703
12426	337508	205677
12427	337533	205648
12428	337560	205621
12429	337587	205594
12430	337616	205568
12431	337644	205541
12432	337672	205515
12433	337700	205488
12434	337729	205462
12435	337758	205436
12436	337783	205408
12437	337813	205382
12438	337838	205353
12439	337865	205326
12440	337891	205298
12441	337916	205270
12442	337943	205243
12443	337970	205215
12444	337995	205187
12445	338022	205160
12446	338048	205132
12447	338074	205104
12448	338100	205076
12449	338127	205048
12450	338152	205020
12451	338178	204992
12452	338203	204964
12453	338230	204936
12454	338256	204909
12455	338284	204882
12456	338309	204854
12457	338333	204825
12458	338357	204796
12459	338384	204768
12460	338409	204740
12461	338435	204712
12462	338459	204683
12463	338488	204657
12464	338514	204629
12465	338538	204600
12466	338565	204573
12467	338590	204544
12468	338616	204517
12469	338640	204487
12470	338667	204460
12471	338697	204434
12472	338728	204410
12473	338754	204382
12474	338782	204355
12475	338811	204329
12476	338835	204300
12477	338863	204273
12478	338887	204245
12479	338911	204216
12480	338936	204187
12481	338960	204158
12482	338985	204129
12483	339010	204101
12484	339035	204072
12485	339061	204044
12486	339089	204018
12487	339112	203988
12488	339140	203962
12489	339167	203935
12490	339195	203908
12491	339221	203880
12492	339248	203853
12493	339277	203827
12494	339303	203799
12495	339329	203771
12496	339355	203743
12497	339381	203715
12498	339410	203689
12499	339437	203662
12500	339461	203633
12501	339488	203606
12502	339516	203579
12503	339544	203552
12504	339571	203525
12505	339598	203498
12506	339626	203471
12507	339653	203444
12508	339684	203419
12509	339708	203390
12510	339737	203364
12511	339766	203338
12512	339795	203312
12513	339825	203287
12514	339854	203261
12515	339885	203235
12516	339911	203208
12517	339941	203182
12518	339971	203157
12519	339997	203129
12520	340021	203100
12521	340048	203073
12522	340077	203047
12523	340106	203020
12524	340137	202995
12525	340169	202971
12526	340199	202946
12527	340230	202921
12528	340256	202894
12529	340283	202866
12530	340307	202837
12531	340336	202811
12532	340370	202788
12533	340397	202761
12534	340424	202734
12535	340451	202706
12536	340478	202679
12537	340503	202651
12538	340528	202622
12539	340554	202594
12540	340583	202568
12541	340614	202543
12542	340639	202515
12543	340664	202486
12544	340693	202461
12545	340723	202435
12546	340751	202408
12547	340783	202384
12548	340815	202360
12549	340844	202333
12550	340875	202308
12551	340904	202283
12552	340936	202258
12553	340964	202231
12554	340993	202206
12555	341024	202181
12556	341055	202156
12557	341085	202131
12558	341114	202104
12559	341144	202079
12560	341170	202051
12561	341200	202025
12562	341225	201997
12563	341259	201974
12564	341289	201948
12565	341318	201923
12566	341347	201896
12567	341379	201872
12568	341404	201843
12569	341430	201816
12570	341457	201789
12571	341490	201765
12572	341530	201745
12573	341565	201723
12574	341592	201695
12575	341620	201668
12576	341649	201643
12577	341677	201616
12578	341706	201590
12579	341734	201563
12580	341764	201537
12581	341790	201510
12582	341818	201483
12583	341847	201457
12584	341875	201430
12585	341903	201404
12586	341932	201378
12587	341962	201352
12588	341989	201325
12589	342014	201296
12590	342044	201271
12591	342073	201245
12592	342101	201218
12593	342129	201191
12594	342158	201165
12595	342188	201140
12596	342218	201115
12597	342247	201088
12598	342273	201060
12599	342297	201032
12600	342325	201005
12601	342353	200978
12602	342380	200951
12603	342407	200924
12604	342435	200897
12605	342463	200870
12606	342490	200843
12607	342518	200816
12608	342547	200790
12609	342573	200762
12610	342601	200736
12611	342632	200711
12612	342659	200683
12613	342688	200657
12614	342717	200631
12615	342746	200605
12616	342774	200578
12617	342802	200552
12618	342833	200527
12619	342858	200498
12620	342888	200473
12621	342915	200446
12622	342942	200418
12623	342969	200391
12624	342999	200366
12625	343029	200340
12626	343054	200312
12627	343081	200284
12628	343105	200255
12629	343236	200289
12630	343264	200262
12631	343290	200234
12632	343315	200206
12633	343346	200181
12634	343373	200153
12635	343399	200126
12636	343428	200099
12637	343453	200071
12638	343479	200043
12639	343506	200016
12640	343534	199989
12641	343561	199962
12642	343588	199935
12643	343616	199908
12644	343641	199880
12645	343667	199852
12646	343697	199826
12647	343725	199799
12648	343751	199771
12649	343781	199746
12650	343810	199720
12651	343840	199694
12652	343869	199668
12653	343898	199642
12654	343927	199616
12655	343981	199604
12656	344031	199591
12657	344071	199571
12658	344119	199556
12659	344178	199547
12660	344215	199526
12661	344240	199497
12662	344269	199471
12663	344297	199444
12664	344325	199417
12665	344351	199390
12666	344379	199363
12667	344405	199335
12668	344439	199312
12669	344467	199285
12670	344495	199258
12671	344524	199232
12672	344550	199204
12673	344576	199177
12674	344603	199149
12675	344627	199120
12676	344653	199092
12677	344679	199064
12678	344704	199036
12679	344729	199007
12680	344754	198979
12681	344780	198951
12682	344807	198924
12683	344831	198895
12684	344857	198867
12685	344882	198839
12686	344907	198810
12687	344933	198782
12688	344954	198752
12689	344981	198724
12690	345006	198696
12691	345033	198668
12692	345060	198641
12693	345089	198615
12694	345122	198591
12695	345205	198596
12696	345256	198583
12697	345311	198571
12698	345353	198553
12699	345389	198530
12700	345432	198512
12701	345475	198494
12702	345507	198470
12703	345536	198444
12704	345574	198423
12705	345604	198397
12706	345648	198380
12707	345770	198407
12708	345836	198402
12709	345888	198389
12710	345937	198374
12711	345986	198359
12712	346037	198346
12713	346088	198332
12714	346158	198330
12715	346204	198313
12716	346262	198303
12717	346330	198299
12718	346378	198284
12719	346473	198296
12720	346536	198289
12721	346579	198270
12722	346627	198255
12723	346677	198241
12724	346731	198229
12725	346773	198210
12726	346824	198197
12727	346872	198181
12728	346921	198167
12729	346971	198152
12730	347022	198139
12731	347070	198123
12732	347119	198108
12733	347170	198094
12734	347234	198088
12735	347286	198075
12736	347348	198067
12737	347416	198063
12738	347485	198060
12739	347555	198057
12740	347603	198042
12741	347677	198041
12742	347902	198126
12743	347987	198132
12744	348060	198130
12745	348140	198133
12746	348216	198134
12747	348302	198139
12748	348400	198153
12749	348573	198208
12750	348671	198221
12751	348782	198241
12752	348846	198234
12753	348910	198228
12754	348971	198220
12755	349042	198217
12756	349100	198207
12757	349190	198215
12758	349248	198205
12759	349327	198207
12760	349379	198194
12761	349442	198187
12762	349493	198173
12763	349594	198187
12764	349692	198200
12765	349767	198199
12766	349866	198212
12767	349957	198221
12768	350032	198220
12769	350110	198222
12770	350158	198206
12771	350227	198202
12772	350302	198201
12773	350353	198188
12774	350407	198175
12775	350459	198162
12776	350578	198186
12777	350642	198179
12778	350717	198179
12779	350774	198168
12780	350855	198171
12781	350931	198171
12782	350990	198161
12783	351043	198148
12784	351098	198136
12785	351166	198131
12786	351237	198129
12787	351272	198105
12788	351315	198087
12789	351369	198074
12790	351449	198076
12791	351501	198063
12792	351551	198048
12793	351600	198032
12794	351647	198016
12795	351707	198007
12796	351759	197993
12797	351817	197983
12798	351866	197967
12799	351919	197954
12800	351966	197938
12801	352016	197923
12802	352065	197907
12803	352111	197890
12804	352161	197876
12805	352212	197861
12806	352257	197843
12807	352304	197827
12808	352357	197814
12809	352401	197795
12810	352445	197777
12811	352486	197757
12812	352523	197735
12813	352569	197718
12814	352620	197704
12815	352667	197687
12816	352710	197668
12817	352760	197653
12818	352809	197638
12819	352843	197614
12820	352890	197597
12821	352941	197583
12822	352989	197567
12823	353034	197549
12824	353082	197533
12825	353119	197511
12826	353160	197491
12827	353198	197469
12828	353240	197450
12829	353284	197432
12830	353333	197416
12831	353379	197398
12832	353416	197376
12833	353469	197363
12834	353532	197355
12835	353586	197342
12836	353637	197328
12837	353687	197313
12838	353733	197295
12839	353777	197277
12840	353816	197256
12841	353859	197237
12842	353901	197218
12843	353950	197202
12844	354001	197187
12845	354048	197171
12846	354087	197150
12847	354129	197130
12848	354180	197116
12849	354228	197099
12850	354275	197083
12851	354310	197059
12852	354352	197040
12853	354395	197021
12854	354443	197005
12855	354484	196984
12856	354527	196965
12857	354579	196951
12858	354631	196937
12859	354684	196924
12860	354720	196901
12861	354753	196877
12862	354797	196858
12863	354834	196836
12864	354876	196816
12865	354933	196805
12866	354998	196798
12867	355051	196784
12868	355116	196777
12869	355165	196762
12870	355215	196746
12871	355267	196732
12872	355322	196720
12873	355365	196701
12874	355418	196687
12875	355489	196684
12876	355543	196671
12877	355591	196654
12878	355636	196636
12879	355842	196707
12880	355887	196689
12881	355923	196667
12882	355968	196648
12883	356012	196630
12884	356057	196612
12885	356094	196589
12886	356134	196568
12887	356169	196545
12888	356212	196525
12889	356265	196512
12890	356330	196505
12891	356368	196483
12892	356407	196462
12893	356452	196444
12894	356499	196427
12895	356546	196410
12896	356582	196387
12897	356644	196378
12898	356682	196356
12899	356727	196338
12900	356770	196319
12901	356809	196297
12902	356847	196275
12903	356890	196256
12904	356930	196235
12905	356970	196215
12906	357019	196199
12907	357068	196183
12908	357118	196167
12909	357164	196149
12910	357200	196126
12911	357234	196102
12912	357268	196078
12913	357306	196056
12914	357337	196030
12915	357373	196007
12916	357406	195983
12917	357441	195959
12918	357486	195940
12919	357528	195921
12920	357562	195896
12921	357606	195878
12922	357639	195853
12923	357678	195831
12924	357721	195812
12925	357758	195790
12926	357803	195771
12927	357832	195745
12928	357870	195722
12929	357905	195699
12930	357943	195677
12931	357979	195654
12932	358022	195634
12933	358140	195656
12934	358203	195647
12935	358269	195641
12936	358338	195635
12937	358369	195610
12938	358402	195585
12939	358434	195560
12940	358466	195534
12941	358543	195533
12942	358592	195517
12943	358639	195500
12944	358699	195490
12945	358793	195499
12946	358847	195485
12947	358911	195477
12948	358979	195471
12949	359042	195463
12950	359119	195462
12951	359174	195449
12952	359242	195443
12953	359292	195428
12954	359339	195410
12955	359391	195396
12956	359428	195373
12957	359501	195370
12958	359591	195376
12959	359646	195363
12960	359716	195358
12961	359783	195352
12962	359838	195339
12963	359886	195322
12964	359941	195309
12965	360033	195316
12966	360081	195299
12967	360128	195282
12968	360184	195270
12969	360271	195274
12970	360309	195252
12971	360351	195232
12972	360385	195207
12973	360428	195187
12974	360468	195166
12975	360510	195146
12976	360552	195126
12977	360590	195104
12978	360637	195087
12979	360673	195063
12980	360713	195042
12981	360755	195022
12982	360797	195002
12983	360836	194980
12984	360870	194956
12985	360916	194938
12986	360960	194919
12987	360999	194897
12988	361038	194875
12989	361073	194851
12990	361109	194828
12991	361143	194804
12992	361215	194799
12993	361281	194792
12994	361325	194773
12995	361362	194750
12996	361406	194731
12997	361455	194715
12998	361490	194691
12999	361535	194672
13000	361577	194652
13001	361623	194634
13002	361664	194613
13003	361703	194592
13004	361750	194574
13005	361790	194553
13006	361823	194528
13007	361854	194502
13008	361906	194487
13009	361956	194471
13010	362006	194455
13011	362054	194438
13012	362097	194419
13013	362136	194397
13014	362172	194373
13015	362204	194348
13016	362245	194327
13017	362279	194302
13018	362318	194281
13019	362354	194257
13020	362399	194239
13021	362443	194219
13022	362490	194202
13023	362525	194178
13024	362565	194157
13025	362601	194133
13026	362646	194114
13027	362692	194096
13028	362729	194073
13029	362767	194051
13030	362824	194039
13031	362887	194030
13032	362929	194009
13033	362972	193990
13034	363014	193969
13035	363063	193953
13036	363114	193937
13037	363161	193920
13038	363208	193902
13039	363258	193886
13040	363308	193870
13041	363359	193854
13042	363408	193838
13043	363459	193822
13044	363491	193796
13045	363588	193806
13046	363642	193792
13047	363683	193771
13048	363739	193758
13049	363793	193744
13050	363830	193721
13051	363865	193697
13052	363903	193674
13053	363943	193653
13054	363975	193627
13055	364019	193608
13056	364058	193586
13057	364110	193571
13058	364152	193551
13059	364193	193529
13060	364223	193503
13061	364264	193482
13062	364299	193458
13063	364338	193436
13064	364371	193411
13065	364420	193394
13066	364464	193375
13067	364500	193351
13068	364575	193348
13069	364638	193339
13070	364680	193319
13071	364713	193293
13072	364757	193274
13073	364788	193248
13074	364839	193232
13075	364880	193211
13076	364917	193188
13077	364961	193168
13078	365001	193147
13079	365037	193123
13080	365080	193104
13081	365122	193083
13082	365155	193058
13083	365200	193039
13084	365249	193022
13085	365296	193004
13086	365343	192986
13087	365390	192968
13088	365432	192948
13089	365470	192925
13090	365515	192906
13091	365556	192885
13092	365587	192859
13093	365631	192840
13094	365668	192817
13095	365716	192799
13096	365762	192781
13097	365815	192766
13098	365858	192746
13099	365898	192725
13100	365934	192701
13101	365981	192683
13102	366020	192661
13103	366070	192645
13104	366136	192637
13105	366182	192618
13106	366242	192607
13107	366291	192590
13108	366340	192574
13109	366376	192550
13110	366415	192528
13111	366456	192507
13112	366498	192486
13113	366544	192467
13114	366595	192452
13115	366643	192434
13116	366687	192415
13117	366721	192390
13118	366764	192370
13119	366811	192352
13120	366841	192325
13121	366890	192308
13122	366935	192289
13123	366981	192270
13124	367031	192254
13125	367083	192239
13126	367132	192222
13127	367164	192196
13128	367208	192176
13129	367244	192153
13130	367289	192133
13131	367332	192113
13132	367367	192089
13133	367413	192070
13134	367459	192052
13135	367503	192032
13136	367537	192007
13137	367576	191985
13138	367614	191963
13139	367661	191944
13140	367708	191927
13141	367747	191904
13142	367783	191880
13143	367825	191860
13144	367867	191839
13145	367907	191818
13146	367957	191801
13147	368131	191849
13148	368170	191827
13149	368207	191804
13150	368251	191784
13151	368302	191768
13152	368341	191746
13153	368373	191719
13154	368416	191699
13155	368463	191681
13156	368515	191665
13157	368560	191647
13158	368605	191627
13159	368642	191604
13160	368686	191584
13161	368716	191557
13162	368759	191537
13163	368804	191518
13164	368842	191495
13165	368878	191471
13166	368926	191453
13167	368955	191426
13168	368999	191406
13169	369034	191382
13170	369071	191358
13171	369103	191333
13172	369147	191313
13173	369187	191291
13174	369230	191271
13175	369278	191253
13176	369319	191232
13177	369355	191208
13178	369399	191188
13179	369435	191164
13180	369473	191141
13181	369516	191121
13182	369550	191096
13183	369597	191078
13184	369640	191057
13185	369675	191033
13186	369715	191011
13187	369749	190986
13188	369790	190965
13189	369829	190943
13190	369873	190923
13191	369919	190904
13192	369963	190884
13193	369998	190860
13194	370041	190839
13195	370078	190816
13196	370116	190793
13197	370146	190766
13198	370188	190745
13199	370235	190727
13200	370273	190704
13201	370312	190681
13202	370347	190657
13203	370382	190632
13204	370414	190606
13205	370452	190583
13206	370481	190556
13207	370513	190530
13208	370545	190504
13209	370579	190479
13210	370610	190453
13211	370649	190430
13212	370679	190403
13213	370715	190379
13214	370754	190357
13215	370790	190333
13216	370831	190311
13217	370871	190290
13218	370901	190262
13219	370931	190235
13220	370967	190211
13221	370996	190183
13222	371066	190177
13223	371103	190154
13224	371151	190136
13225	371191	190114
13226	371222	190087
13227	371257	190063
13228	371291	190038
13229	371329	190015
13230	371362	189989
13231	371396	189964
13232	371425	189936
13233	371456	189910
13234	371495	189888
13235	371531	189863
13236	371570	189841
13237	371610	189819
13238	371643	189794
13239	371674	189767
13240	371709	189742
13241	371736	189714
13242	371770	189689
13243	371811	189667
13244	371847	189643
13245	371890	189623
13246	371929	189600
13247	371964	189576
13248	372003	189553
13249	372033	189526
13250	372065	189500
13251	372095	189473
13252	372130	189448
13253	372161	189422
13254	372194	189396
13255	372230	189372
13256	372262	189346
13257	372300	189323
13258	372332	189297
13259	372372	189275
13260	372402	189248
13261	372435	189222
13262	372472	189199
13263	372506	189173
13264	372540	189149
