iter	RMSE
10061	0.5247343236
10062	0.5245998098
10063	0.5244021958
10064	0.5242811217
10065	0.5242066433
10066	0.5240541077
10067	0.5239280374
10068	0.5238233556
10069	0.5236480912
10070	0.5235270173
10071	0.5234084981
10072	0.5232409558
10073	0.5230731185
10074	0.5229832501
10075	0.5228400405
10076	0.5228298667
10077	0.5228167186
10078	0.5226768623
10079	0.5224807098
10080	0.5223452613
10081	0.5222406644
10082	0.5221302995
10083	0.5221102207
10084	0.5219463825
10085	0.5219318619
10086	0.5218330223
10087	0.5217069891
10088	0.521515571
10089	0.5214536938
10090	0.5214005997
10091	0.5211962274
10092	0.5211469035
10093	0.5209492926
10094	0.5207367746
10095	0.5207178124
10096	0.5205623846
10097	0.5204069774
10098	0.5202308494
10099	0.520153313
10100	0.5201394256
10101	0.5200017607
10102	0.5198318733
10103	0.5198190221
10104	0.5196460255
10105	0.5196326848
10106	0.5196177779
10107	0.5194181302
10108	0.5193815544
10109	0.519205084
10110	0.519190552
10111	0.5190327814
10112	0.5188910153
10113	0.5187207552
10114	0.5185254244
10115	0.5183800105
10116	0.5183695669
10117	0.5182263041
10118	0.5181359816
10119	0.5179585552
10120	0.5179425272
10121	0.517768428
10122	0.517755784
10123	0.5175911665
10124	0.5175676365
10125	0.5173928997
10126	0.5173195195
10127	0.5171536681
10128	0.5170730748
10129	0.5170610545
10130	0.5170324909
10131	0.5168823894
10132	0.5168649108
10133	0.516713422
10134	0.5165758834
10135	0.5164764331
10136	0.5164615288
10137	0.5162614494
10138	0.5161064041
10139	0.5159861552
10140	0.5158247425
10141	0.5158077531
10142	0.5156796039
10143	0.5155345708
10144	0.5154839803
10145	0.5153751001
10146	0.515251051
10147	0.5150761623
10148	0.5149338202
10149	0.514732294
10150	0.5145715277
10151	0.5143886476
10152	0.5142427741
10153	0.5141399345
10154	0.5140288603
10155	0.5138946741
10156	0.5138769232
10157	0.5138078126
10158	0.5136824754
10159	0.5135275228
10160	0.5132848913
10161	0.5131650668
10162	0.5129828223
10163	0.5127914939
10164	0.5126871416
10165	0.5126695215
10166	0.5125011986
10167	0.5122976846
10168	0.5121813482
10169	0.5120707837
10170	0.511932154
10171	0.5119189412
10172	0.5119067825
10173	0.511894725
10174	0.5116611751
10175	0.5115605184
10176	0.511434839
10177	0.5113019616
10178	0.5111560421
10179	0.5109966028
10180	0.5107973362
10181	0.5106673768
10182	0.5106541461
10183	0.5105644003
10184	0.5104312222
10185	0.5102220067
10186	0.5102072253
10187	0.5100231565
10188	0.5098343418
10189	0.509686115
10190	0.5095181543
10191	0.5093977977
10192	0.5092887623
10193	0.5090913983
10194	0.5089713367
10195	0.5088297016
10196	0.5087334619
10197	0.508631257
10198	0.5085079447
10199	0.5083334651
10200	0.5081990754
10201	0.508049154
10202	0.5078488727
10203	0.5077097552
10204	0.5075904437
10205	0.5074710572
10206	0.5073391093
10207	0.5072262124
10208	0.5071098084
10209	0.5069556671
10210	0.5069086217
10211	0.5067481408
10212	0.506740591
10213	0.5065541842
10214	0.5063645142
10215	0.5063544738
10216	0.5062112268
10217	0.506021355
10218	0.5058639879
10219	0.5057528287
10220	0.5056040745
10221	0.5054348344
10222	0.5053419128
10223	0.5051994663
10224	0.5051868334
10225	0.5051628451
10226	0.5050152883
10227	0.5050052315
10228	0.5048783257
10229	0.5047004743
10230	0.5045455336
10231	0.5045299211
10232	0.5045028079
10233	0.5044158337
10234	0.5042392188
10235	0.5042299754
10236	0.5041311358
10237	0.5039875337
10238	0.5038613518
10239	0.5037006022
10240	0.5036027867
10241	0.5034512577
10242	0.5032833048
10243	0.5031408139
10244	0.5031234138
10245	0.5029317574
10246	0.5028721778
10247	0.5028574203
10248	0.5028389395
10249	0.5027067747
10250	0.5026481334
10251	0.5024649075
10252	0.5024461024
10253	0.5024219884
10254	0.5024108956
10255	0.5022812309
10256	0.5021176191
10257	0.5019781773
10258	0.5018713093
10259	0.5017395135
10260	0.5016096875
10261	0.5014686001
10262	0.5014280913
10263	0.5012720418
10264	0.5011164423
10265	0.500983783
10266	0.500863293
10267	0.5007718486
10268	0.5006273541
10269	0.5004424583
10270	0.5002993126
10271	0.5001669422
10272	0.500061968
10273	0.4999172249
10274	0.4998044231
10275	0.4997940773
10276	0.4996405387
10277	0.4996294518
10278	0.4995167555
10279	0.4995043909
10280	0.4993810761
10281	0.4992403548
10282	0.4992001894
10283	0.4991892685
10284	0.4990909034
10285	0.4989921189
10286	0.4989361328
10287	0.4988016938
10288	0.4987649372
10289	0.4986647178
10290	0.4985525707
10291	0.4983892771
10292	0.4982739247
10293	0.4981117036
10294	0.4980213584
10295	0.4978923238
10296	0.4977921227
10297	0.4976381481
10298	0.497459977
10299	0.4973788363
10300	0.4972665401
10301	0.4971350016
10302	0.497115537
10303	0.4969641754
10304	0.4968417418
10305	0.4967058444
10306	0.4965498637
10307	0.4964138295
10308	0.4962982036
10309	0.4962618279
10310	0.4961639328
10311	0.4959794323
10312	0.4958938977
10313	0.4958527159
10314	0.4956771439
10315	0.4955622449
10316	0.4954499859
10317	0.4953027234
10318	0.4951895202
10319	0.4951620693
10320	0.4950381117
10321	0.4949005951
10322	0.4947386413
10323	0.4945921223
10324	0.4944805862
10325	0.4944573681
10326	0.4943480388
10327	0.4942293401
10328	0.4941005937
10329	0.493897881
10330	0.4937356374
10331	0.4936140208
10332	0.4934916513
10333	0.4934055881
10334	0.4933874479
10335	0.493238927
10336	0.4930794531
10337	0.492948966
10338	0.4928357463
10339	0.4927143112
10340	0.492564292
10341	0.492460582
10342	0.4924438997
10343	0.4924085804
10344	0.4922333067
10345	0.4920673218
10346	0.4918435779
10347	0.4918197517
10348	0.4917185365
10349	0.4916285805
10350	0.4915190762
10351	0.4913288262
10352	0.4912452081
10353	0.4910681578
10354	0.4910092143
10355	0.4909006157
10356	0.4908752538
10357	0.490736593
10358	0.4905493252
10359	0.4903628946
10360	0.4901993052
10361	0.4900223327
10362	0.4898232075
10363	0.4897855626
10364	0.4895985093
10365	0.4894720621
10366	0.4893198308
10367	0.4893075382
10368	0.4891176824
10369	0.4889950874
10370	0.4889850011
10371	0.4889682779
10372	0.4889564307
10373	0.4888409493
10374	0.4886944315
10375	0.4886063673
10376	0.4885057351
10377	0.488332646
10378	0.4883152515
10379	0.4882183018
10380	0.4881170966
10381	0.4881054281
10382	0.4879573037
10383	0.4878764733
10384	0.4876897505
10385	0.4875464683
10386	0.4874436098
10387	0.4874071681
10388	0.4873156052
10389	0.4871893544
10390	0.4870697019
10391	0.4869279998
10392	0.4869174395
10393	0.4868386624
10394	0.4867607508
10395	0.4866626494
10396	0.4865282506
10397	0.4863699794
10398	0.4862050813
10399	0.4860467887
10400	0.4860337875
10401	0.4858695569
10402	0.4857813249
10403	0.4856858537
10404	0.4855245272
10405	0.4854992852
10406	0.4853838145
10407	0.485246379
10408	0.4850998157
10409	0.4850049066
10410	0.4848727781
10411	0.4847505067
10412	0.4846705335
10413	0.484562207
10414	0.4845096219
10415	0.4844102126
10416	0.4843060985
10417	0.4842529871
10418	0.4840624598
10419	0.4838679855
10420	0.483738292
10421	0.4835667642
10422	0.4835572742
10423	0.4835447211
10424	0.4834597638
10425	0.4833583082
10426	0.4832553415
10427	0.4832175942
10428	0.4830907228
10429	0.4830799721
10430	0.4829650639
10431	0.4828146487
10432	0.4828000837
10433	0.4826910654
10434	0.4825958635
10435	0.4824370113
10436	0.4822757378
10437	0.4822184209
10438	0.4821005624
10439	0.4819935376
10440	0.4818812686
10441	0.4817395667
10442	0.481592187
10443	0.4815526569
10444	0.481535495
10445	0.4813789399
10446	0.4812033997
10447	0.4810159101
10448	0.4810055107
10449	0.4809958511
10450	0.4809780815
10451	0.4808541292
10452	0.4807275298
10453	0.4806459909
10454	0.4805505323
10455	0.4804499343
10456	0.4803346158
10457	0.4803265854
10458	0.480212107
10459	0.4801281414
10460	0.4799619669
10461	0.4797929149
10462	0.4797679837
10463	0.4796534798
10464	0.4795821249
10465	0.4793727684
10466	0.4791845958
10467	0.4790315731
10468	0.4789157656
10469	0.4788947605
10470	0.4787707253
10471	0.4786390708
10472	0.4785484455
10473	0.478426897
10474	0.4783654066
10475	0.4782621346
10476	0.4781387913
10477	0.4781269292
10478	0.4779829073
10479	0.4779622924
10480	0.4779499098
10481	0.4778312936
10482	0.4776978293
10483	0.4775427802
10484	0.4774325611
10485	0.4773185992
10486	0.4772264064
10487	0.4770303894
10488	0.4768714959
10489	0.4767503287
10490	0.4766231159
10491	0.4766110399
10492	0.4765926914
10493	0.4764826335
10494	0.4763804449
10495	0.4762594957
10496	0.4761453977
10497	0.4760673067
10498	0.4759314949
10499	0.4758193728
10500	0.475723535
10501	0.4755511647
10502	0.4754541545
10503	0.4752929435
10504	0.4751643514
10505	0.47495575
10506	0.4748046067
10507	0.4746893724
10508	0.4745900728
10509	0.4744517537
10510	0.4744425183
10511	0.4744180704
10512	0.474258962
10513	0.474106921
10514	0.4739342929
10515	0.4738615847
10516	0.473712063
10517	0.4736255294
10518	0.4736131453
10519	0.4736029631
10520	0.4734600796
10521	0.4733794578
10522	0.4733692313
10523	0.4732315333
10524	0.4732159629
10525	0.4730802822
10526	0.4729411021
10527	0.4728052551
10528	0.4726641083
10529	0.4725353921
10530	0.4724178993
10531	0.4722724846
10532	0.4721172569
10533	0.4719804575
10534	0.4718348654
10535	0.471739945
10536	0.4717309939
10537	0.4716182026
10538	0.4714401398
10539	0.4712995229
10540	0.4711850821
10541	0.4710871982
10542	0.4709555378
10543	0.4707938855
10544	0.470625408
10545	0.4705176907
10546	0.4703916272
10547	0.4703820612
10548	0.470244255
10549	0.4701315604
10550	0.4699882196
10551	0.4698824096
10552	0.4697616263
10553	0.4696334836
10554	0.4695004049
10555	0.4694857018
10556	0.469366473
10557	0.4693562602
10558	0.4692637351
10559	0.4692094629
10560	0.4690774603
10561	0.4689220477
10562	0.4688506313
10563	0.4687555421
10564	0.4686467482
10565	0.4685380635
10566	0.4683905855
10567	0.468223137
10568	0.4680346674
10569	0.4679208239
10570	0.4677991624
10571	0.4676942387
10572	0.4674947643
10573	0.4674811702
10574	0.4673749729
10575	0.4672343785
10576	0.4671193059
10577	0.466928608
10578	0.4667569176
10579	0.4667406221
10580	0.4666064824
10581	0.4666003014
10582	0.4665493107
10583	0.4665338887
10584	0.4664229122
10585	0.4663239332
10586	0.4661912724
10587	0.4661060302
10588	0.4659738471
10589	0.4659540636
10590	0.4658669873
10591	0.4657111689
10592	0.4655599304
10593	0.4654957785
10594	0.4654850131
10595	0.4654669198
10596	0.4653348124
10597	0.4653283565
10598	0.4652361673
10599	0.4651381514
10600	0.4650089897
10601	0.4648462569
10602	0.4648317651
10603	0.4646748136
10604	0.4645841604
10605	0.4644453262
10606	0.4643183787
10607	0.4642985015
10608	0.4641976181
10609	0.464086456
10610	0.4640700649
10611	0.4640564249
10612	0.4639622842
10613	0.4638305863
10614	0.4637440317
10615	0.4636344907
10616	0.46348843
10617	0.4633596884
10618	0.4632221793
10619	0.4630244453
10620	0.4629395124
10621	0.4627796701
10622	0.4626594008
10623	0.4626323566
10624	0.4626217136
10625	0.4625041055
10626	0.4623827321
10627	0.462269668
10628	0.4621316369
10629	0.4619669173
10630	0.4618611261
10631	0.4617186336
10632	0.4615889381
10633	0.4614169628
10634	0.4613507343
10635	0.461330163
10636	0.4612278995
10637	0.4611445541
10638	0.4611128342
10639	0.4609422987
10640	0.4608270093
10641	0.4607383354
10642	0.4606118476
10643	0.4605558674
10644	0.4604501859
10645	0.4602969813
10646	0.4602873084
10647	0.4602300636
10648	0.4601996253
10649	0.4600395968
10650	0.4599079733
10651	0.4597738192
10652	0.4597511641
10653	0.4596124375
10654	0.4595290996
10655	0.4594119346
10656	0.4592597102
10657	0.4592522287
10658	0.4591375063
10659	0.4589934001
10660	0.4589841818
10661	0.4589746496
10662	0.4588849957
10663	0.4587468802
10664	0.4586375273
10665	0.4585058382
10666	0.45838506
10667	0.4582701982
10668	0.4581538288
10669	0.4580217578
10670	0.4578402315
10671	0.4577557038
10672	0.4576525604
10673	0.4574897787
10674	0.4573978878
10675	0.4573145377
10676	0.4572291676
10677	0.4571253261
10678	0.4569816966
10679	0.4569628475
10680	0.4568447764
10681	0.4567478252
10682	0.4565800478
10683	0.4565316846
10684	0.4563878639
10685	0.4562494777
10686	0.4561466884
10687	0.4561293027
10688	0.4560220029
10689	0.4559443644
10690	0.4558655932
10691	0.4558340482
10692	0.4557485083
10693	0.4555899757
10694	0.4554623292
10695	0.4553183371
10696	0.4551896274
10697	0.455038178
10698	0.4549234479
10699	0.4548409184
10700	0.4547213011
10701	0.4545474275
10702	0.4544732938
10703	0.4543094573
10704	0.4541738921
10705	0.4540453287
10706	0.453894391
10707	0.4537973511
10708	0.4536247594
10709	0.4535720881
10710	0.4534994975
10711	0.4534458412
10712	0.4532871931
10713	0.45316759
10714	0.4530839187
10715	0.4529335229
10716	0.4527966864
10717	0.4527852984
10718	0.4526841898
10719	0.4525520903
10720	0.4524719843
10721	0.4524183114
10722	0.4522799105
10723	0.4521056409
10724	0.4519732689
10725	0.4517937036
10726	0.4516978786
10727	0.4516893748
10728	0.4515804981
10729	0.4514970012
10730	0.4513642105
10731	0.4512508245
10732	0.4511439975
10733	0.451077243
10734	0.4510225801
10735	0.4508987143
10736	0.4507851806
10737	0.4506611291
10738	0.4505307122
10739	0.4503935339
10740	0.4502877272
10741	0.4501452703
10742	0.450043289
10743	0.4498938761
10744	0.4497943281
10745	0.4496834258
10746	0.4496317761
10747	0.4496210024
10748	0.4494818164
10749	0.4493687153
10750	0.4493578319
10751	0.4492194965
10752	0.4492006739
10753	0.4490655449
10754	0.4490417455
10755	0.4488602025
10756	0.448740159
10757	0.4485841595
10758	0.4484750902
10759	0.4484551031
10760	0.4483392001
10761	0.4482176649
10762	0.4482072152
10763	0.4480849346
10764	0.4480770533
10765	0.4480095434
10766	0.4479807893
10767	0.4478354202
10768	0.4476946413
10769	0.4475520009
10770	0.4474554261
10771	0.4473190988
10772	0.4472709351
10773	0.4471699093
10774	0.447018217
10775	0.4468503334
10776	0.4467237347
10777	0.4465832448
10778	0.4465674207
10779	0.4465549442
10780	0.4464173694
10781	0.4463733047
10782	0.4462087882
10783	0.4461877289
10784	0.4461040675
10785	0.4459890226
10786	0.4459784057
10787	0.4458310333
10788	0.4457235774
10789	0.4455677989
10790	0.4453914455
10791	0.4452418294
10792	0.4451628366
10793	0.4450282999
10794	0.4449088838
10795	0.4449002718
10796	0.4448059693
10797	0.444692754
10798	0.4446139987
10799	0.4445399384
10800	0.4444510742
10801	0.4443720728
10802	0.4443588923
10803	0.4442970986
10804	0.444129942
10805	0.4441124162
10806	0.4440008759
10807	0.4439826832
10808	0.4438103505
10809	0.4437828153
10810	0.4437718732
10811	0.4437084488
10812	0.4435704395
10813	0.4434499569
10814	0.4433050669
10815	0.4431293352
10816	0.442990229
10817	0.4429798349
10818	0.4428616535
10819	0.442784581
10820	0.4426432511
10821	0.4425174159
10822	0.4424677361
10823	0.4423633058
10824	0.4422360232
10825	0.4421230505
10826	0.4419663916
10827	0.4418428293
10828	0.4416785199
10829	0.4415818908
10830	0.4414334925
10831	0.4412809727
10832	0.4411725042
10833	0.4411608131
10834	0.4410409109
10835	0.4408280344
10836	0.4408095221
10837	0.4406990231
10838	0.4405482408
10839	0.440539381
10840	0.440435341
10841	0.4403208039
10842	0.4402831505
10843	0.4402762837
10844	0.4401714879
10845	0.4400847268
10846	0.4399924053
10847	0.4398665624
10848	0.439738405
10849	0.4396747471
10850	0.4396019481
10851	0.4394897948
10852	0.4394745493
10853	0.4394515098
10854	0.4393918251
10855	0.4393773986
10856	0.4393581965
10857	0.4392465819
10858	0.4390531954
10859	0.4389884847
10860	0.4388889198
10861	0.4388760825
10862	0.438814378
10863	0.4386945723
10864	0.4385982233
10865	0.4385904583
10866	0.4385424326
10867	0.4385228452
10868	0.4383957002
10869	0.4382153694
10870	0.4380884286
10871	0.438072933
10872	0.4379476268
10873	0.4378508651
10874	0.437721806
10875	0.4375879888
10876	0.4374857542
10877	0.4373969022
10878	0.4372612299
10879	0.4372521721
10880	0.4371221877
10881	0.436957337
10882	0.4369478783
10883	0.4369379145
10884	0.4367997805
10885	0.4366828755
10886	0.4364847896
10887	0.4363842151
10888	0.4362751945
10889	0.4362021873
10890	0.4361703694
10891	0.43615967
10892	0.4361498421
10893	0.4359915269
10894	0.4358640111
10895	0.4357229629
10896	0.4355733745
10897	0.435477384
10898	0.4353282284
10899	0.4353201643
10900	0.4353114372
10901	0.4351563523
10902	0.4349774432
10903	0.43482953
10904	0.43474295
10905	0.4346325913
10906	0.4345173063
10907	0.4345056957
10908	0.4343918409
10909	0.4343437532
10910	0.434333727
10911	0.434195177
10912	0.434101329
10913	0.4340130439
10914	0.4339115038
10915	0.4337957425
10916	0.4336483296
10917	0.4335036367
10918	0.4333600857
10919	0.4332011307
10920	0.4330597644
10921	0.4329277682
10922	0.4328449181
10923	0.432743844
10924	0.4326333406
10925	0.4325169345
10926	0.4325087816
10927	0.4324190546
10928	0.4323128158
10929	0.4321808263
10930	0.4320623161
10931	0.4319719795
10932	0.4319640981
10933	0.4319525038
10934	0.4319457558
10935	0.4318366116
10936	0.4316932203
10937	0.431591444
10938	0.4314893309
10939	0.4313462649
10940	0.4312416332
10941	0.4311965317
10942	0.4310066469
10943	0.430839296
10944	0.4307467439
10945	0.4305744646
10946	0.430443227
10947	0.4303181059
10948	0.4303127539
10949	0.430167011
10950	0.4300612246
10951	0.4299330546
10952	0.429922564
10953	0.4297572672
10954	0.4296700747
10955	0.4295566868
10956	0.4294373553
10957	0.4293385701
10958	0.4292083181
10959	0.429197198
10960	0.4290997438
10961	0.4289555641
10962	0.4289461219
10963	0.4288168661
10964	0.4287175797
10965	0.4287011429
10966	0.4285395713
10967	0.4284226549
10968	0.4283611052
10969	0.4282717411
10970	0.428191998
10971	0.4279953108
10972	0.427934408
10973	0.4278377983
10974	0.4277200427
10975	0.4276486507
10976	0.4276414852
10977	0.4275367207
10978	0.427525966
10979	0.4274299505
10980	0.4273956724
10981	0.4273470822
10982	0.4272322524
10983	0.4270983066
10984	0.4269715298
10985	0.4268828436
10986	0.4268750822
10987	0.4267717567
10988	0.4266975911
10989	0.4265925792
10990	0.4264542415
10991	0.4263409793
10992	0.4261969955
10993	0.4261858421
10994	0.4260547815
10995	0.4259637104
10996	0.4258396602
10997	0.4257014266
10998	0.425617136
10999	0.4254594716
11000	0.4253272261
11001	0.4251757109
11002	0.4251674977
11003	0.4250332359
11004	0.4249255509
11005	0.424858148
11006	0.424847193
11007	0.4247294816
11008	0.424656264
11009	0.4245146083
11010	0.4244235256
11011	0.4244100833
11012	0.4242516428
11013	0.4242378233
11014	0.4241353395
11015	0.4240344922
11016	0.4239665638
11017	0.4238032667
11018	0.4237423142
11019	0.4236213928
11020	0.4234946899
11021	0.4234812411
11022	0.4233835177
11023	0.4233201938
11024	0.42320176
11025	0.4230568688
11026	0.4230485865
11027	0.4228947926
11028	0.4227891463
11029	0.422666914
11030	0.4225458948
11031	0.42242727
11032	0.4223707117
11033	0.4222785882
11034	0.4222142924
11035	0.4222024156
11036	0.4220371632
11037	0.4219306968
11038	0.4218315477
11039	0.4217435417
11040	0.4216666773
11041	0.4215758818
11042	0.4214408267
11043	0.4213073009
11044	0.4211893125
11045	0.4210902691
11046	0.4210278302
11047	0.4208481283
11048	0.4207804607
11049	0.4207228452
11050	0.4205934829
11051	0.420438969
11052	0.4203502272
11053	0.4201972751
11054	0.4200406104
11055	0.419941969
11056	0.4198278927
11057	0.4197638017
11058	0.4196291051
11059	0.4195256042
11060	0.4194113708
11061	0.4193215719
11062	0.4192164838
11063	0.4191085103
11064	0.4190354356
11065	0.418962347
11066	0.4188481097
11067	0.4187445137
11068	0.4187311225
11069	0.418703097
11070	0.4185539933
11071	0.4184403563
11072	0.4183092923
11073	0.4182390546
11074	0.4181196408
11075	0.4180136218
11076	0.4180082573
11077	0.4178989445
11078	0.4178160064
11079	0.4176740885
11080	0.4175642676
11081	0.4174735401
11082	0.4174098398
11083	0.4173253105
11084	0.4171994629
11085	0.4171067664
11086	0.4169908717
11087	0.4168674404
11088	0.4168310573
11089	0.4167071448
11090	0.4165840182
11091	0.4164591407
11092	0.4163222528
11093	0.4162173338
11094	0.416075607
11095	0.4160049274
11096	0.4159969241
11097	0.4158587679
11098	0.4157528058
11099	0.4156328491
11100	0.4156171734
11101	0.4154673945
11102	0.4153952817
11103	0.4152513188
11104	0.4151666375
11105	0.4151049847
11106	0.4149239188
11107	0.4148090745
11108	0.4146740264
11109	0.4145753635
11110	0.4144711925
11111	0.4143659742
11112	0.4141921459
11113	0.4140372367
11114	0.4139630964
11115	0.4138333522
11116	0.4137531791
11117	0.4136757237
11118	0.4135885031
11119	0.413465709
11120	0.4134592172
11121	0.413285174
11122	0.4132215034
11123	0.4130858979
11124	0.4130096688
11125	0.4129444244
11126	0.4129286533
11127	0.4128224629
11128	0.4128164983
11129	0.4126704952
11130	0.4125655124
11131	0.4124145026
11132	0.4123156718
11133	0.4121581999
11134	0.4120939889
11135	0.4120872531
11136	0.4120112738
11137	0.4118932335
11138	0.4117619577
11139	0.4116802632
11140	0.4116046958
11141	0.4115416156
11142	0.4114223813
11143	0.4113593758
11144	0.4112919722
11145	0.4111436112
11146	0.4110083115
11147	0.4109003358
11148	0.4107349135
11149	0.4107041579
11150	0.4105727274
11151	0.4105663611
11152	0.4104353772
11153	0.4103379937
11154	0.4103325153
11155	0.4102156593
11156	0.4101002547
11157	0.4099837574
11158	0.4098488918
11159	0.4097557986
11160	0.4096387695
11161	0.4095398913
11162	0.4094276643
11163	0.4093077724
11164	0.4091709143
11165	0.4091084548
11166	0.4090147252
11167	0.4088827857
11168	0.4087700958
11169	0.4087334613
11170	0.4085986136
11171	0.4085487459
11172	0.4084316268
11173	0.4083698364
11174	0.4082861163
11175	0.4081789927
11176	0.4080778801
11177	0.4080054984
11178	0.407897669
11179	0.4077960864
11180	0.4076162208
11181	0.4075118667
11182	0.4073635462
11183	0.4072382923
11184	0.4071462086
11185	0.4069844422
11186	0.4068371872
11187	0.4067878914
11188	0.406602426
11189	0.4065336742
11190	0.406520506
11191	0.4064102637
11192	0.4063061286
11193	0.406286006
11194	0.4061410425
11195	0.4059943972
11196	0.4058500161
11197	0.4057547954
11198	0.4057458489
11199	0.4056475236
11200	0.4055178204
11201	0.4055035365
11202	0.405409102
11203	0.4052945045
11204	0.4051714927
11205	0.4050456253
11206	0.404940274
11207	0.4049233719
11208	0.4049005793
11209	0.4048317202
11210	0.4047574706
11211	0.4047444186
11212	0.4046247739
11213	0.4045407742
11214	0.4044118994
11215	0.4043074111
11216	0.4042290222
11217	0.4041462758
11218	0.4040295985
11219	0.4039534417
11220	0.4039087082
11221	0.4038269561
11222	0.4036609943
11223	0.4035902737
11224	0.4035024357
11225	0.4034139611
11226	0.4033104833
11227	0.4032045813
11228	0.4030800836
11229	0.4029836453
11230	0.4028384557
11231	0.4027523797
11232	0.4026470519
11233	0.4025760069
11234	0.4024671772
11235	0.4023781048
11236	0.4023327796
11237	0.4022582372
11238	0.4021988013
11239	0.402101466
11240	0.4020277946
11241	0.4018590888
11242	0.4017470829
11243	0.40164693
11244	0.4016043952
11245	0.4014752062
11246	0.4013488774
11247	0.4012456648
11248	0.4010785293
11249	0.4009202335
11250	0.4009112811
11251	0.4007662892
11252	0.4006382729
11253	0.4005394568
11254	0.4004115837
11255	0.4003339632
11256	0.400317664
11257	0.4002072062
11258	0.4001476793
11259	0.4000740608
11260	0.4000227723
11261	0.3998677329
11262	0.3998014139
11263	0.3996968264
11264	0.3995816828
11265	0.3995259301
11266	0.3994224143
11267	0.399413644
11268	0.3994003282
11269	0.3992283889
11270	0.3990947643
11271	0.3990088704
11272	0.3989001577
11273	0.3987944051
11274	0.3986761087
11275	0.398604285
11276	0.3985270384
11277	0.3984580122
11278	0.3983094163
11279	0.3982229995
11280	0.3981016334
11281	0.3980913167
11282	0.3979607131
11283	0.3978365829
11284	0.397715757
11285	0.3975872349
11286	0.3975087999
11287	0.397448904
11288	0.3973208949
11289	0.3973121751
11290	0.3972993732
11291	0.3971655548
11292	0.3970439657
11293	0.3969496467
11294	0.3968633751
11295	0.3967570978
11296	0.3966220141
11297	0.3964976977
11298	0.3964089191
11299	0.3963075548
11300	0.3961948864
11301	0.3961898787
11302	0.3960601195
11303	0.3959439986
11304	0.3957915937
11305	0.3957737976
11306	0.3956725002
11307	0.3955635088
11308	0.3954696017
11309	0.3953813034
11310	0.3952429165
11311	0.3951821832
11312	0.3950838281
11313	0.3949694816
11314	0.394841096
11315	0.3947695502
11316	0.394678896
11317	0.394525656
11318	0.3945186594
11319	0.394492827
11320	0.3944856574
11321	0.3943623861
11322	0.3942440299
11323	0.3941169987
11324	0.3940006313
11325	0.3938722513
11326	0.3937827748
11327	0.3937539392
11328	0.3936531946
11329	0.3935446925
11330	0.3934681283
11331	0.393343705
11332	0.3932380034
11333	0.3931079803
11334	0.3929672828
11335	0.3928707333
11336	0.3927811547
11337	0.3927661157
11338	0.3926133088
11339	0.3925954637
11340	0.3924569129
11341	0.3923445613
11342	0.3922481977
11343	0.3922194345
11344	0.3920817399
11345	0.39191297
11346	0.391824206
11347	0.3918088206
11348	0.3917993618
11349	0.3917102257
11350	0.3915939903
11351	0.3914626469
11352	0.3913167752
11353	0.3913051242
11354	0.3911398719
11355	0.3910674588
11356	0.3909712593
11357	0.3908476119
11358	0.3907959444
11359	0.3906560361
11360	0.3905626999
11361	0.3904469643
11362	0.3903153071
11363	0.3902323981
11364	0.3901697462
11365	0.3900400793
11366	0.390028159
11367	0.3900039751
11368	0.3898921098
11369	0.3898526437
11370	0.3897447286
11371	0.3895761056
11372	0.389445065
11373	0.3893357468
11374	0.3892126384
11375	0.3891412596
11376	0.3890411848
11377	0.3889102684
11378	0.3888368719
11379	0.3887598458
11380	0.3886459722
11381	0.3885288042
11382	0.3884349024
11383	0.3884087352
11384	0.3883622502
11385	0.3882854129
11386	0.388146709
11387	0.3880540061
11388	0.3879751477
11389	0.3879017354
11390	0.3878024508
11391	0.3877278009
11392	0.3876694477
11393	0.3876414735
11394	0.3875289724
11395	0.3874648011
11396	0.3874579879
11397	0.3873504012
11398	0.3873074853
11399	0.3872158317
11400	0.3871272714
11401	0.3871114727
11402	0.3870031954
11403	0.3868798048
11404	0.3867609862
11405	0.3866989763
11406	0.3865676609
11407	0.3864500052
11408	0.3863607675
11409	0.3862357559
11410	0.3860989671
11411	0.3860178299
11412	0.3859821417
11413	0.385912493
11414	0.3858018561
11415	0.3856799542
11416	0.3855881371
11417	0.3855440297
11418	0.3855281631
11419	0.3854066792
11420	0.3852920655
11421	0.3852193179
11422	0.3851551092
11423	0.3851486374
11424	0.3850554224
11425	0.3850368972
11426	0.3850224836
11427	0.3849487946
11428	0.384818119
11429	0.3847236425
11430	0.3846452188
11431	0.3845595506
11432	0.3845486565
11433	0.3844612279
11434	0.3843254447
11435	0.3842614334
11436	0.3842490533
11437	0.3841237542
11438	0.383997098
11439	0.3838760923
11440	0.3837397572
11441	0.3836367155
11442	0.3835521428
11443	0.383444931
11444	0.3833270511
11445	0.3832193344
11446	0.3832096074
11447	0.3831068448
11448	0.3830112908
11449	0.3829953813
11450	0.3829139539
11451	0.3828213079
11452	0.382705082
11453	0.3826171606
11454	0.3825651005
11455	0.3825364034
11456	0.3824325547
11457	0.38233515
11458	0.3823225313
11459	0.3823164808
11460	0.3822151856
11461	0.3821264116
11462	0.3819751817
11463	0.3818495077
11464	0.3817349464
11465	0.3816766926
11466	0.3816183009
11467	0.3815623805
11468	0.381546752
11469	0.3814256947
11470	0.3812995726
11471	0.3812083988
11472	0.381147844
